src,dst,time
2970,2090,90197074
3746,5349,90197084
3094,3241,90197136
2231,2232,90197169
5819,6055,90197179
1309,3890,90197260
2443,14463,90197498
12457,14876,90197977
14463,2443,90197984
13664,7408,90198065
9784,5398,90198078
9147,7833,90198115
14014,7136,90198383
95,4146,90198486
7686,7136,90198495
7833,9147,90198618
14848,11723,90198694
2117,2118,90198695
8411,8411,90198754
5601,3095,90198796
11840,5636,90198799
13890,11723,90198823
1271,1344,90198885
8700,3095,90198908
12266,8428,90198932
5610,5907,90199009
13416,12809,90199083
3198,3562,90199203
1271,884,90199244
13450,8091,90199309
12243,7026,90199364
12075,12075,90199367
4114,14797,90199383
9292,7127,90199499
10762,12528,90199500
2305,4145,90199515
10768,3234,90199529
14896,10804,90199543
12725,7026,90199563
4651,6724,90199620
8147,9525,90199645
6683,11201,90199653
1108,4084,90199675
12017,13563,90199902
3928,5520,90199948
11469,14092,90199965
4458,2966,90199983
10075,8091,90200002
3691,4145,90200027
4121,3355,90200190
14404,11530,90200192
6278,4248,90200271
13680,7363,90200398
3164,7026,90200463
4685,4780,90200586
4621,4435,90200586
11497,4629,90200601
14794,6627,90200649
3667,3628,90200656
484,1530,90200730
6627,14794,90200739
2392,3719,90200801
4780,4685,90200808
3950,14910,90200810
11164,13025,90200829
7535,3628,90200830
4629,11497,90200833
14794,6627,90200842
7793,4675,90200843
8740,7026,90200854
3644,5638,90200895
11497,4629,90200899
4599,2928,90200918
4895,4881,90200970
13622,4435,90200986
4685,4780,90201054
2440,4088,90201161
14898,9958,90201187
251,1530,90201200
4780,4685,90201213
14039,3719,90201251
14911,11144,90201306
11144,14911,90201410
8955,1343,90201420
4629,11497,90201422
4629,11497,90201451
5601,7295,90201456
11497,4629,90201532
10379,1530,90201566
14911,11144,90201656
4629,11497,90201760
1271,8138,90201787
863,4273,90201811
3226,10341,90201828
11497,4629,90201831
1237,293,90201897
1945,3454,90201966
12682,12682,90201975
8469,8301,90201981
3474,6819,90202055
13025,11164,90202214
8938,13412,90202232
14884,11349,90202255
1885,10358,90202265
603,5579,90202328
6455,6735,90202329
1700,2031,90202348
2480,5997,90202351
5341,14875,90202366
4370,13871,90202413
4821,2985,90202413
14816,5994,90202415
7026,12725,90202421
2937,2472,90202459
5563,14912,90202475
159,2644,90202543
40757,12363,90202561
5049,11798,90202680
4232,2644,90202681
9375,14875,90202703
6392,12019,90202826
14515,6392,90202833
14307,14865,90202839
9057,12057,90202859
6657,10098,90202877
12019,6392,90202887
11007,3208,90203058
1271,5478,90203060
4675,7793,90203113
822,2861,90203212
822,2861,90203223
11638,12847,90203299
4629,11497,90203311
14148,14191,90203348
1678,13994,90203358
14754,13222,90203371
12547,8242,90203447
14896,4602,90203488
7015,10757,90203517
13994,1678,90203520
10757,7015,90203715
5157,8920,90203875
9508,6141,90203892
11686,7691,90203920
40121,14126,90204050
10308,8309,90204091
8921,9157,90204192
4602,1966,90204330
10378,7611,90204477
6171,7266,90204515
6455,5874,90204540
5920,5874,90204564
1237,10725,90204667
8798,5874,90204667
1562,6048,90204830
12129,3350,90204856
13934,8223,90204900
7136,14014,90204978
7026,12725,90204989
615,3907,90205023
14754,12270,90205060
14323,11849,90205212
3407,5177,90205213
5233,5154,90205476
5492,13134,90205505
7974,4621,90205507
7015,10757,90205519
3313,3312,90205582
9241,2705,90205584
1530,5083,90205663
6732,12401,90205680
6489,5341,90205762
5177,3407,90205833
10352,8952,90205859
14875,9375,90205979
7634,9945,90206024
9253,5534,90206049
10757,7015,90206116
6547,5534,90206129
173,2610,90206141
8965,8952,90206377
8582,14850,90206389
14392,10088,90206406
14392,10088,90206455
6171,7266,90206543
6444,1689,90206576
7015,10757,90206621
9419,9609,90206626
12820,12820,90206699
2966,4458,90206876
10757,7015,90206884
1153,1379,90207043
2321,1966,90207108
5994,14816,90207166
8553,5894,90207260
7015,10757,90207312
11073,3522,90207320
10334,5965,90207376
3653,4616,90207383
5357,14656,90207392
3358,2885,90207453
3358,5779,90207457
616,4924,90207548
5964,6196,90207585
10278,8884,90207775
2898,3931,90207867
13132,7084,90207932
7632,1698,90207957
12146,9689,90208048
1698,3576,90208075
14340,9669,90208183
6195,6178,90208186
12711,9374,90208506
9508,11082,90208549
40759,2604,90208631
3358,5778,90208774
14816,5994,90208828
14645,905,90208911
11217,2284,90209114
14913,95,90209148
14199,9184,90209261
5236,14362,90209397
3132,11363,90209486
1748,6354,90209739
350,1036,90209824
3907,615,90209989
5233,5512,90209993
1604,10076,90209994
3358,2226,90210300
484,5347,90210390
5341,6489,90210478
1602,5561,90210618
12256,5405,90210976
6186,6603,90211043
3936,3334,90211352
11144,14911,90211642
14911,9243,90212810
14911,9243,90213368
14911,9243,90213658
2821,3192,90213707
2241,1668,90213747
11542,11542,90213985
14911,9243,90214031
5766,4328,90214511
9489,988,90214856
5061,6144,90215226
8457,6387,90215480
2669,14622,90216837
3950,7361,90218379
5819,8222,90218541
13934,8455,90221966
4621,7974,90222071
7062,9600,90223607
3411,5622,90223723
5153,5622,90223861
10764,5767,90224320
252,13352,90225806
3210,9,90227803
13877,13853,90228329
2241,7015,90228929
9958,14898,90229368
3004,5153,90229441
11877,6212,90229950
14898,9958,90230111
9248,9249,90231298
3208,11007,90231630
8920,14343,90231742
9674,614,90232115
13782,7148,90232274
9674,2550,90232527
14914,4036,90232670
2118,2117,90232873
8091,13450,90233879
13870,4001,90233905
2993,6164,90234029
9674,6164,90234137
13241,3226,90234455
3313,7793,90234569
7316,13009,90234817
12795,13009,90234963
13412,8938,90235030
11059,8938,90235256
9674,4994,90235317
11664,3652,90235397
13007,13237,90235588
7209,5513,90235681
13115,14893,90235785
243,5997,90236064
4471,5997,90236169
7026,8740,90236414
14733,14733,90236465
2993,10389,90236866
5347,484,90236995
2138,2290,90237055
10636,11567,90237064
2289,2290,90237072
8553,1081,90237218
4111,4112,90237359
4621,4435,90237360
9090,11252,90237756
373,14034,90237801
6278,4248,90237922
12504,4873,90238221
1966,2321,90238283
905,14645,90238327
4361,4530,90238335
4873,12504,90238409
2861,822,90238671
13144,14200,90238784
1810,7161,90238974
8403,10901,90238983
14324,13144,90239036
2970,5069,90239150
14200,13144,90239259
822,2861,90239449
14890,14889,90239633
13144,14200,90239664
2321,2824,90239665
13493,13493,90239798
9674,2360,90239817
785,2236,90239838
454,5153,90239845
12656,5534,90239901
2824,2321,90239914
5690,616,90239920
5819,2861,90239958
3226,13241,90239974
2321,2824,90240010
2163,13712,90240271
7373,7376,90240466
14200,13144,90240490
2836,2236,90240599
6178,6195,90240604
14889,14890,90240908
6119,6437,90240970
13144,14200,90241179
6195,2217,90241192
9674,1221,90241315
14890,14889,90241587
11877,6212,90241680
3358,9029,90241723
14899,14884,90241876
11349,14884,90242070
6819,3474,90242070
6048,1562,90242136
6819,3474,90242260
1602,1111,90242320
5544,13357,90242522
5341,5738,90242755
5080,8958,90242864
10061,14129,90242980
3358,14191,90243017
10126,10784,90243052
10126,10784,90243063
13241,3226,90243315
8223,13934,90243516
5027,8667,90243631
9982,13231,90243801
7723,1210,90243980
5398,14680,90244009
11723,14848,90244077
8254,8255,90244176
892,9165,90244376
8254,8255,90244510
1343,8955,90244543
3226,3452,90244618
6914,3452,90244814
9184,10402,90244825
8254,8255,90245191
3358,6079,90245260
8799,4815,90245397
5750,4024,90245546
7063,4815,90245616
7063,4815,90245627
7063,4815,90245638
7063,4815,90245659
3334,4489,90245660
815,13456,90245689
12149,4815,90245709
10358,1885,90245714
14553,1338,90245753
8254,8255,90245758
4405,13456,90245793
6195,5521,90245919
5544,9241,90245989
8254,8255,90246044
4001,13870,90246071
9804,8765,90246228
13007,13237,90246366
1562,6048,90246441
4106,14115,90246602
3938,3707,90246747
14915,9970,90246761
10299,6328,90246850
5534,9253,90246883
1753,46,90246903
4328,5766,90246925
6437,6119,90246932
1885,381,90246997
1753,46,90247043
7491,7776,90247057
8254,8255,90247075
5564,4441,90247084
3688,4375,90247149
9834,11450,90247221
2000,1523,90247234
1789,46,90247308
381,1885,90247309
13870,4001,90247309
7634,12028,90247406
8254,8255,90247414
12028,7634,90247608
5766,4328,90247649
7508,11237,90247794
1976,4051,90248078
5750,5230,90248090
5217,4395,90248173
3226,13241,90248317
12243,12725,90248554
5405,12256,90248569
2993,13354,90248620
2241,5414,90248799
6860,10111,90248800
3358,13354,90248823
7811,10111,90248857
14859,6175,90248944
9375,6390,90248944
2321,8952,90248998
10689,3921,90249027
11893,4808,90249118
8481,11649,90249119
40052,5440,90249217
6178,4205,90249231
2321,3533,90249281
9119,2595,90249410
10351,2044,90249465
4602,14896,90249511
2993,5981,90249531
484,11239,90249581
270,14695,90249693
2630,11216,90249747
11239,484,90249768
1138,2841,90249906
4480,4811,90249911
5553,14695,90249915
11474,12228,90249915
81,8955,90249958
3358,5265,90250032
4815,6582,90250050
2592,3685,90250222
11649,8481,90250268
11773,12146,90250278
14916,14896,90250305
2190,2190,90250314
14916,14896,90250324
484,11239,90250356
6582,4815,90250368
8481,11649,90250444
791,3866,90250586
11649,8481,90250598
8952,10352,90250610
6195,11838,90250681
926,882,90250721
4909,5644,90250724
3358,4138,90250767
3861,7404,90250813
7015,7404,90250864
11239,484,90251006
12206,13751,90251039
8261,8337,90251058
2052,1672,90251179
484,11239,90251196
5348,3722,90251235
14896,8251,90251246
4815,6582,90251507
8958,5080,90251521
1083,11987,90251545
14850,8582,90251563
3358,3009,90251681
4274,4406,90251719
5080,8958,90251760
4274,4406,90251772
3355,4121,90251834
9241,5544,90251836
13357,5544,90251894
11239,484,90251912
14209,9002,90251962
1966,4602,90251964
8958,5080,90251991
14896,4602,90252035
484,11239,90252079
12249,5222,90252083
395,4069,90252091
9674,1078,90252164
10605,4602,90252210
8184,10357,90252212
3358,2085,90252274
3358,10688,90252304
3746,6161,90252310
6582,4815,90252389
5230,3029,90252585
12974,3820,90253058
10279,6141,90253142
14896,14916,90253199
14680,5398,90253261
6714,13534,90253270
4145,3691,90253363
14869,3198,90253622
3562,3198,90253700
2321,1240,90253810
14790,4754,90253991
5534,6547,90254029
6390,9375,90254163
5080,8958,90254194
7465,2312,90254296
3950,14910,90254627
9674,2425,90254675
4602,14896,90254700
9423,5958,90254730
14916,14896,90254739
11877,4448,90254772
6360,11301,90254790
14896,8251,90254813
4361,3916,90254933
5729,3471,90255021
4904,9340,90255042
11349,14826,90255100
4227,1562,90255178
6896,3899,90255197
6392,10025,90255228
4904,9340,90255264
6195,1765,90255298
6019,7796,90255341
14899,14826,90255399
3233,14165,90255499
904,2062,90255499
10357,14826,90255526
4754,14790,90255714
9253,5534,90255738
11438,14790,90255763
6547,5534,90255784
12274,14790,90255791
11899,10402,90255817
4602,10605,90255834
14215,14201,90255899
3454,2493,90255978
14918,10840,90256091
14918,10840,90256212
14896,4602,90256446
822,5034,90256499
14507,5327,90256551
10605,4602,90256575
8503,10209,90256637
14919,14920,90256756
9525,8147,90256829
11474,12228,90256851
2241,4650,90256857
4114,14797,90256990
14921,12776,90257144
6747,4106,90257152
14115,4106,90257236
6019,4629,90257259
5341,4106,90257274
9674,4654,90257290
2908,4118,90257306
12234,10167,90257312
3358,4654,90257323
1562,4227,90257338
4904,9340,90257662
4904,9340,90257719
14790,8140,90257799
12656,8675,90257808
8457,13782,90257877
2595,9119,90257879
2510,1519,90258063
13751,12206,90258074
11450,9834,90258124
11463,9216,90258187
431,846,90258202
3198,3562,90258210
4629,6019,90258220
4674,4323,90258235
4205,6178,90258238
6019,4629,90258266
616,5690,90258282
4183,14136,90258283
4629,6019,90258322
6019,4629,90258364
12987,7464,90258370
14182,4920,90258391
7106,3893,90258393
4323,4674,90258459
14136,4183,90258581
12656,5734,90258690
7447,7448,90258700
4629,6019,90258877
8140,14790,90258888
1519,2510,90258942
5341,8426,90259201
13144,14324,90259458
11705,9018,90259563
2610,173,90259636
11888,13370,90259677
2321,370,90259781
2598,3917,90260017
9600,7062,90260046
13357,14818,90260301
11915,11915,90260304
2598,3917,90260402
14068,12778,90260420
13562,13542,90260420
2163,12752,90260456
14922,5972,90260653
6925,13473,90261046
4106,14115,90261095
11560,1946,90261127
13542,13562,90261156
14790,12274,90261232
14800,9639,90261246
6591,12328,90261353
12634,12634,90261414
7464,12987,90261745
3917,2598,90261838
2062,904,90261919
8176,4347,90262016
3355,4121,90262019
28,5473,90262067
667,5957,90262082
8442,1797,90262098
12328,6591,90262138
9970,1378,90262270
4051,1976,90262430
14790,8140,90262468
8608,6390,90262649
12778,14068,90262783
3981,10223,90262814
1976,4051,90262878
13096,10222,90262912
12228,11474,90262914
3721,4290,90262958
12725,12243,90263012
2241,881,90263016
4347,8176,90263029
9639,14800,90263037
4361,5714,90263052
13424,1098,90263162
13009,12795,90263212
14790,11438,90263235
2044,2143,90263335
5130,9168,90263364
1378,9970,90263406
9063,14109,90263447
11686,7691,90263514
6648,13258,90263563
1810,7161,90263680
13446,13997,90263682
2044,2143,90263738
7062,9600,90263744
11832,12987,90263919
9002,7486,90263929
504,504,90264078
504,13072,90264213
504,13072,90264219
6719,9904,90264241
10329,13287,90264473
2884,9600,90264499
4568,9425,90264598
7062,9600,90264618
3029,5230,90264619
6195,5528,90264903
2998,6222,90265011
13562,6914,90265167
13134,5338,90265185
3452,6914,90265394
4602,14896,90265463
5048,10074,90265494
4183,14136,90265581
12778,14068,90265764
5174,5174,90265869
14923,14923,90266131
7069,14924,90266311
7069,14924,90266320
11193,11193,90266406
10764,5905,90266494
11201,6683,90266874
3713,66,90266913
7194,506,90266936
12243,12725,90266974
14800,9639,90267075
9966,12328,90267237
1549,4662,90267250
872,856,90267261
4674,4323,90267287
14918,329,90267305
14881,13023,90267309
9157,8921,90267361
7793,4675,90267380
856,872,90267392
14136,4183,90267400
872,856,90267582
7592,11838,90267590
9553,9553,90267602
8921,9157,90267661
11270,6965,90267782
3719,843,90267806
2656,12903,90267923
12656,10860,90267925
10025,6392,90267932
5400,184,90268109
3000,2838,90268199
14896,11849,90268206
4909,11287,90268268
4106,6747,90268276
14695,270,90268409
32,1646,90268475
12903,2656,90268481
14925,12093,90268509
3691,4145,90268560
1404,3712,90268569
6515,14218,90268631
10386,1360,90268739
13951,10308,90268782
8246,7810,90268800
7766,8829,90268812
7810,8246,90268862
6195,13184,90268875
14655,5566,90268992
5174,3723,90269065
6195,3275,90269202
5750,5582,90269209
14464,162,90269281
5668,5667,90269292
14235,14235,90269364
5540,4443,90269364
8681,9760,90269402
14926,8638,90269743
4406,4274,90269789
4447,2415,90269814
4602,1966,90269821
4274,4406,90269837
9157,8921,90269911
12776,14921,90270055
8682,14927,90270140
5601,311,90270193
5130,84,90270477
10219,13137,90270583
5767,10764,90270607
9545,10561,90270774
4118,2908,90270853
6148,11847,90270933
10308,13909,90271166
7015,7405,90271260
13137,10219,90271301
10219,13137,90271455
13137,10219,90271586
4440,6384,90271837
3893,7106,90271935
11849,14896,90271946
10219,13137,90271960
13137,10219,90272063
1547,1449,90272106
11847,6148,90272296
4323,4674,90272568
14896,4602,90272664
4145,3691,90272679
7549,4125,90272762
11832,14928,90272896
5335,5092,90272898
14226,13452,90272999
11313,12994,90273003
9002,14209,90273087
10219,13137,90273198
10804,14896,90273272
6195,7136,90273349
14752,8680,90273533
904,14905,90273552
5767,5,90273617
14909,6166,90273830
12007,12007,90273957
5948,14777,90273957
12491,1868,90274056
13782,7148,90274083
13782,7148,90274098
13514,13902,90274145
9958,14898,90274325
14241,1700,90274429
12656,9301,90274649
4051,1976,90275227
9760,8681,90275262
5209,8332,90275338
11347,6203,90275418
6195,12957,90275445
5338,13134,90275612
1042,12363,90275640
3691,4145,90275726
4114,14797,90275748
9060,8926,90275751
8465,11971,90275883
14750,14750,90275938
2493,3454,90276123
2108,3483,90276276
986,13354,90276370
1078,13354,90276428
40155,14168,90276549
13871,4370,90276551
14028,12363,90276654
7363,13680,90276728
40234,13798,90276963
13680,6696,90276989
14930,14930,90277079
2032,1402,90277175
7974,4621,90277191
10453,14895,90277258
8309,10308,90277478
13680,7363,90277491
9982,12743,90277499
13909,10308,90277608
13134,5492,90277641
14873,7568,90277701
14884,11349,90277712
4298,14895,90277717
2117,2118,90277981
13870,4456,90278056
14826,11349,90278090
7568,14873,90278118
7793,3313,90278395
8702,7657,90278493
11680,4603,90278616
6195,11140,90278659
8926,9060,90278728
5644,4909,90278917
5739,4909,90278952
11046,6886,90278999
12897,5695,90279022
3226,13241,90279126
5265,4909,90279163
2579,6336,90279189
14640,14641,90279262
12423,9082,90279430
9774,9082,90279464
4909,5265,90279660
1796,1937,90279721
3358,4909,90279907
14645,905,90280006
7731,5734,90280027
4086,4687,90280065
2763,6758,90280071
2362,2985,90280074
14209,5734,90280138
5604,5734,90280203
13691,13692,90280252
14168,4629,90280262
13509,14706,90280385
14327,5544,90280530
5123,1581,90280717
1581,5123,90280831
3358,4871,90281069
2908,4118,90281096
9505,5790,90281146
9674,6517,90281379
14272,14272,90281379
14895,10453,90281456
8965,6755,90281510
6102,14719,90281674
3358,6517,90281704
12658,14087,90281842
12658,14087,90281892
4621,7974,90281938
4468,6342,90282095
2840,14192,90282223
529,5110,90282528
8078,8398,90282639
5750,11543,90282792
2396,258,90282957
13258,6648,90282994
961,1162,90283067
8965,9318,90283093
2810,9653,90283172
5450,4814,90283216
13520,1212,90283313
5667,5668,90283665
5667,5668,90283693
9645,8890,90283733
1110,8398,90283734
9674,8156,90283790
6203,11347,90283801
6148,11847,90283810
14631,3604,90283930
